id,title,owner,status,reason,release,priority,tag,component,submitted_date
14022370044,[DMR-CCB] 2S OKS-AP 2x16 UPI configuration support for accelerator head node usage,pkumar,complete,,dmrhubmax-a0,2-high,"OKS_CAT_5,CCB_FEATURE_EXT,simics_yes,PSS_US2",soc.top,2024-05-17 04:56:37.550
14022471394,[DMR-CCB] 32GB and 64GB DIMM Config Swaps,npmather,complete,,dmrhub-a0,2-high,"OKS_CAT_5,CCB_FEATURE_EXT,simics_no",soc.top,2024-05-29 02:53:22.477
14022489405,[DMR-CCB][RAS]Enable configuration with ROOTCTLOVR and ROOTERRMSK,justindi,complete,,dmrhub-a0,2-high,"RAI_TST,RAS,CCB_FEATURE_EXT,x10.bios_yes,OKS_CAT_5,simics_yes",soc.CPG PCIe6 Controller 8p (DMR)#,2024-05-30 20:57:38.690
14022490448,[DMR-CCB] Incorrect version of CPM 5.1 PKE module impacting performance,frsteinb,complete,,dmrhub-a0,1-showstopper,"CCB_BUG,simics_no",soc.CPM 5.1#,2024-05-30 22:18:21.263
14022531905,[DMR-CCB] Update Punit CDNID/CRNID bit definition for NCU_PCU_MSG,sshrimal,complete,,dmrhub-a0,1-showstopper,"CCB_BUG,simics_yes,Simics_Int_Discovery",soc.PUNIT_4.0#,2024-06-05 05:07:38.743
14022608306,[DMR] Droop mitigation during PLL bringup through creating and staging PLL groups based on didt delay straps on PLL RSTWs,dslukian,complete,,dmrhub-a0,1-showstopper,,soc.RSTW_2.0#,2024-06-14 09:48:46.280
14022615551,"[DMR-CCB] Signaling IERR, but Not Logging FSB_ERR",rrshah1,complete,,dmrhub-a0,2-high,"CCB_BUG,simics_yes",soc.RAS_4.0#,2024-06-15 00:45:51.957
14022615914,[DMR-CCB][RASIP strap] RAS IP strap spec needs to be updated to accommodate all of the CXL IO ports to be able to receive ASSERT_SMI,rrshah1,complete,,dmrhub-a0,1-showstopper,"COE4RAS,CCB_BUG,simics_yes",soc.RAS_4.0#,2024-06-15 01:11:27.360
14022661765,[DMR-CCB]RASIP Add the disable bit to sending SMI from Ubox IP to remote sockets,rrshah1,complete,,dmrhub-a0,2-high,"simics_yes,CCB_LEGACY",soc.RAS_4.0#,2024-06-21 23:57:45.213
14022683003,CXLCM : PnP 0.99 24ww21.2 spec discrepancies,diyadur,complete,,dmrhub-a0,3-medium,,soc.CXL_3.0_Host#,2024-06-25 04:48:46.660
14022705547,[DMR-CCB][SIMICS][RAS] SCI is not being generated after PCIe Corrected Error events in the IMH1 domain,rrshah1,complete,,dmrhub-a0,2-high,"DMR_SIMICS_FV,CCB_BUG,simics_yes,fw.s3m_commit,FV4,fw.s3m_complete,SOCVAL_IMH1_PO,PSS_VAL",soc.S3M_3.0_FW#,2024-06-26 20:03:28.947
14022851975,[DMR-CCB] PCIe Gen6.2 interoperability  and also CXL3.1 interoperability for DMR Platforms thru Silicon fixes,rsiva,complete,,dmrhub-a0,2-high,"OKS_CAT_5,simics_yes,CCB_FEATURE_EXT",soc.IP_FxB_Logphy_4.0_Host_8X16#,2024-07-12 05:12:36.960
14022893092,[DMR-CCB] ULA DMR: CXL Sequentials deleted in CBB2IMH & IMH2CBB Models,pabraham,complete,,dmrhub-a0,2-high,"CCB_DOC,simics_no",soc.UXI_LinkAgent_D2D_1.0#,2024-07-17 02:33:20.890
14022901692,[DMR-CCB] QAT logic update required to allow address translation completions without SAI checks,rsiva,complete,,dmrhub-a0,1-showstopper,"simics_no,CCB_BUG",soc.CPM 5.1#,2024-07-17 21:23:58.387
14022962636,[DMR-CCB][SysDebug FWD][GNR A0][X3] Platform hang when reading registers from I3C_MNG,moriol,complete,,dmrhub-a0,1-showstopper,"SysDebugCloned,GNR_DCCB_FW_WA_REQUIRED_NOFIX_GEN3,GNR_DCCB_FW_WA_REQUIRED_REVIEWED,GNR_DCCB_FW_WA_REQUIRED_LTM_GNRIO_FILED,CCB_BUG,simics_no,SOCVAL_IMH2_TI",soc.LPSS_I3C-M_GNR#,2024-07-24 17:14:43.260
14023063365,[DMR-CCB] IOMMU performance fix for interrupt delivery,rsiva,complete,,dmrhub-a0,2-high,"simics_no,CCB_BUG",soc.IOMMU_Server_5.0#,2024-08-03 02:20:55.570
14023113437,[DMR-CCB] Waiver request for D2D latency growth and exhaustion of buffer guardband,kirankum,complete,,dmrhub-a0,1-showstopper,"simics_no,CCB_BUG",soc.UXI_LinkAgent_D2D_1.0#,2024-08-09 01:33:49.297
14023116684,[DMR-CCB] HIOP Performance shortfall for some of the PNP Targets. CCB for propagating new expectations.,sskolar,complete,,dmrhub-a0,3-medium,"simics_no,COE4PERF,NO_SOC_VAL,CCB_DESCOPE",soc.HIOP_Agent_4.0_IP#,2024-08-09 06:58:03.257
14023167464,[DMR-CCB] Remove On Demand on OKS/DMR-AP/DMR-SP/COR-AP/COR-SP/RRF-AP/RRF-SP,rrshah1,complete,,dmrhub-a0,1-showstopper,"OKS_CAT_1,simics_no,CCB_DESCOPE,fw.s3m_commit,fw.s3m_complete,POC_OOBMSM_NOHARM",soc.S3M_3.0_FW#,2024-08-14 02:20:36.617
14023176350,[DMR-CCB] Update DMR-AP 2S UCC-M to support 256C and 750W (versus 192C and 700W) on OKS 16-channel platform.,sshrimal,complete,,dmrhubmax-a0,1-showstopper,"EC2_HIGH_PRIORITY,EC2_NEED_RESOLUTION,CCB_FEATURE_EXT,DMR_HVM,simics_no,vt.pm,vt.ptp,COE4PM,NO_SOC_VAL,POC_PTP",soc.top,2024-08-14 22:19:03.547
14023198675,Gen4 RASIP SBE usage model - ASYNC Fifo used on sync domain,hmuljono,complete,,dmrhub-a0,3-medium,,soc.top,2024-08-16 04:27:48.130
14023199837,[DMR-CCB] IOMMU HPT PASID mask defeature,rmatthew,complete,,dmrhub-a0,2-high,"CCB_DESCOPE,simics_yes",soc.IOMMU_Server_5.0#,2024-08-16 06:34:56.720
14023218941,[DMR-CCB] QAT needs to have QATZip streaming API Support for HTTP Compression Acceleration,frsteinb,complete,,dmrhub-a0,2-high,"CCB_BUG,simics_yes",soc.CPM 5.1#,2024-08-19 23:02:31.940
14023222645,[DMR-CCB] DIMM Speed Enforcement,snagi,complete,,dmrhubmax-a0,2-high,"OKS,CCB_FEATURE_EXT,simics_no,vt.memory,PSS_US1,POC_MEM",soc.fuse_recipe,2024-08-20 03:38:38.887
14023242762,[DMR-CCB][RAS][EMU] MSE IP MCA sent to RASIP before config_done,rrshah1,complete,,dmrhub-a0,2-high,"COE4RAS,simics_no,CCB_BUG",soc.top,2024-08-22 01:24:50.893
14023254921,[DMR-CCB][SB Harasser] Request for Primecode & Ocode FW based Sideband Harassers to stress/validate GPSB/PMSB fabrics in iMH dies,vchalla,complete,,dmrhub-a0,1-showstopper,"CCB_FEATURE_INT,simics_no,SOCVAL_IMH1_PO",soc.PrimeCode 2.0#,2024-08-23 01:43:27.850
14023286336,[DMR-CCB] DDR8800 enabling,nhaider,complete,,dmrhubmax-a0,1-showstopper,"EC2_HIGH_PRIORITY,EC2_NEED_RESOLUTION,CCB_FEATURE_EXT,simics_no,DMR_HVM,vt.memory,PSS_US2,POC_MEM",soc.top,2024-08-27 00:00:34.727
14023456570,[DMR-CCB] UXI UIO Buffer Size Changes,vmwong,complete,,dmrhubmax-a0,2-high,"simics_no,RF_change,SD_RF_change_eval_done,vt.ptp,CCB_BUG,POC_UXI",soc.UXI_LinkAgent_UIO_1.0#,2024-09-14 01:24:54.903
14023472266,[DMR-CCB][DMR-SP][NEX] pulling S3M 3.1 HW and ROM into IMH2 to meet NEX -BTS Segment requirements,zgu2,complete,,dmrhubmax-a0,2-high,"simics_yes,CCB_FEATURE_EXT,fw.s3m_commit,fw.s3m_complete,SOCVAL_IMH2_TI,vt.sbas,PSS_US3,POC_SBAS_NOHARM",soc.S3M_3.0#,2024-09-17 20:18:25.300
14023472309,[DMR-CCB][DMR-SP][NEX] Add support for IFP fuses in S3M FW (simulate IFPCON in S3M FW) to meet NEX BTS requirements,andrewel,complete,,dmrhubmax-a0,2-high,"simics_yes,CCB_FEATURE_EXT,RF_change,SD_RF_change_eval_done,vt.sbas,PSS_USN,POC_SBAS_NOHARM",soc.Chassis Fuse Controller Gen3.1#,2024-09-17 20:26:01.410
14023472313,[DMR-CCB][DMR-SP][NEX] Addition of QAT wireless engines into the QAT,jtholiyi,complete,,dmrhubmax-a0,2-high,"CCB_FEATURE_EXT,simics_yes,RF_change,SD_RF_change_eval_done,vt.acc,PSS_US4,POC_ACC_NOHARM",soc.CPM 5p1#,2024-09-17 20:30:19.797
14023472341,[DMR-CCB][NEX] Addition of KAT into the PCIe CEE IP to address FIPS compliance - BTS segment requirement,rsiva,complete,,dmrhubmax-a0,2-high,"CCB_FEATURE_EXT,simics_yes,vt.pcie,POC_PCIE_NOHARM",soc.CPG PCIe6 Controller 8p (DMR)#,2024-09-17 20:35:34.843
14023502379,[DMR-CCB][DMR-SP][NEX] NEX requirement - Availability of RCLK in S5,tant,complete,,dmrhubmax-a0,2-high,"simics_yes,CCB_FEATURE_EXT,vt.reset,PSS_US3,POC_RESET_NOHARM",soc.HWRS_2.0#,2024-09-20 05:25:32.150
14023502387,[DMR-CCB][DMR-SP][NEX] NEX BTS Requirement - IMH2 to support Bare Metal Boundary Scan capability,ssmahade,complete,,dmrhubmax-a0,2-high,"CCB_FEATURE_EXT,simics_no,vt.dft,PSS_US1",soc.HWRS_2.0#,2024-09-20 05:26:27.987
14023512430,[DMR-CCB] PrimeCode needs to program SCF credits for performance isolation mode,refaber,complete,,dmrhub-a0,2-high,"CCB_BUG,simics_no,FWonly",soc.PrimeCode 2.0#,2024-09-21 03:55:23.187
14023546290,[DMR-CCB] New PCIe/CXL Errata Critical Items A656/H43 and A687,agupt11,complete,,dmrhub-a0,1-showstopper,"DMR-CCB,simics_yes,CCB_BUG",soc.IP_FxB_Logphy_4.0_Host_8X16#,2024-09-25 23:11:59.900
14023592674,[DMR-CCB][FBLP] : Separate L1 and L0p lane staggering for SP platform power delivery,sshrimal,complete,,dmrhubmax-a0,2-high,"CCB_BUG,simics_no,COE4PM,vt.pcie,POC_PCIE_NOHARM",soc.IP_FxB_Logphy_4.0_Host_8X16#,2024-10-02 21:36:41.177
14023606766,[DMR-CCB][DMR-IMH2] SCF P2P fabric sizes to address cross-die P2P bandwidth at 2 GHz,vmwong,complete,,dmrhubmax-a0,2-high,"RF_change,SD_RF_change_eval_done,simics_no,vt.ptp,CCB_FEATURE_EXT,POC_PTP",soc.SCF_4.0#,2024-10-04 06:05:03.740
14023689351,"[DMR-CCB] OKS-DMR: Disable SIOV for QAT, DSA, IAA",rthomas1,complete,,dmrhubmax-a0,2-high,"OKS_CAT_2,CCB_FEATURE_EXT,simics_yes,vt.acc,PSS_US4,CCB_A0_post-PO,POC_ACC_NOHARM",soc.CPM 5p1#,2024-10-16 23:14:29.827
14023690287,[RDT][DMR-CCB] BIOS ACPI reg indexing function version number and table embedding,pvautee,complete,,dmrhub-a0,2-high,"simics_no,CCB_FEATURE_EXT,FWonly",platform.bios,2024-10-17 01:27:51.187
14023690392,[DMR-CCB][DMR-IMH2] Functional implications of CBB-IMH package routing change,sungkwan,complete,,dmrhubmax-a0,2-high,"CCB_BUG,simics_yes,DMR_HVM,vt.none,PSS_US3,POC_D2D_NOHARM",soc.fuse_recipe,2024-10-17 00:25:49.257
14023691168,[RDT][DMR-CCB][CXL] BIOS IO RDT ACPI enumeration to support CXL link bifurcation,pvautee,complete,,dmrhub-a0,2-high,"simics_yes,CCB_FEATURE_EXT,FWonly,COE4PERF",platform.bios,2024-10-17 01:35:05.270
14023694139,[DMR-CCB] DDIO 1R1W Bandwidth Shortfall & TQ Latency mitigation on B2D2D UFI path,jtholiyi,complete,,dmrhubmax-a0,2-high,"simics_no,RF_change,SD_RF_change_eval_done,vt.ptp,CCB_BUG,POC_PTP",soc.SCF_4.0#,2024-10-17 05:07:50.103
14023766334,[Power][DMR-CCB] Add Low Power Idle (_LPI) Objects alongside  _CST Objects,tlandle,complete,,dmrhub-a0,2-high,"simics_yes,SOCVAL_IMH1_PO,CCB_A0_PO,CCB_FEATURE_EXT",platform.bios,2024-10-27 04:25:42.180
14023785809,[DMR-CCB] Fix Virtual function in BDF csv release,noberai,complete,,dmrhub-a0,3-medium,"[DMR CCB REQUIRED],CCB_BUG,simics_yes,POC_ACC",soc.top.spec,2024-10-30 03:29:11.177
14023837656,[DMR-CCB] CXLCM not handling late poison correctly,refaber,complete,,dmrhubmax-a0,1-showstopper,"CCB_BUG,simics_no,COE4RAS,vt.cxl,POC_CXL",soc.CXL_3.0_Host#,2024-11-06 05:34:52.960
14023845905,[DMR-CCB] Remove VROC/VMD support,akumar5,complete,,dmrhub-a0,2-high,"EC2_HIGH_PRIORITY,CCB_FEATURE_EXT,simics_no,VAL_REVIEW_PENDING",soc.PrimeCode 2.0#,2024-11-07 02:58:10.987
14023888535,[DMR RAS]: Race condition b/w f2a_local_fatal and xxcaterr_n_rxdata causes RASIP to not send error broadcasting msg to connected CBBs,jbbentle,complete,,dmrhubmax-a0,2-high,"MCP_SIM_VAL, COE4RAS,vt.ras,POC_RAS_NOHARM",soc.top,2024-11-14 02:55:10.133
14023930346,[DMR-CCB][DMR-IMH2] Improve Cross-IMH Ordered Peer-to-Peer (P2P) Bandwidth,sungkwan,complete,,dmrhubmax-a0,2-high,"CCB_BUG,simics_no,vt.ptp,POC_PTP",soc.SCF_4.0#,2024-11-20 11:23:35.793
14023937847,[DMR-CCB][DMR-IMH2] HAMVF Ingress Sizing for Multisocket DMR-SP,vmwong,complete,,dmrhubmax-a0,3-medium,"simics_no,RF_change,SD_RF_change_eval_done,vt.ptp,CCB_BUG,POC_PTP,dmrrs_rejected",soc.SCF_4.0#,2024-11-21 06:37:23.810
14024081177,[DMR-CCB] OKS CCB - UPI Topology F addition to OKS Platform for DC-MHS Class D designs,refaber,complete,,dmrhubmax-a0,2-high,"simics_no,COE4COH,vt.uxi,CCB_FEATURE_EXT,POC_UXI",soc.top,2024-12-11 22:57:38.153
14024102448,IMH2 Power: 2-step PC Legacy Leakage Recovery Flow Enablement,rlstamne,complete,,dmrhubmax-a0,3-medium,,soc.top,2024-12-14 02:32:38.853
14024119023,IMH2 Power: PPRTL Readiness/Pilot Activities & Certification,jyotirmo,complete,,dmrhubmax-a0,3-medium,,soc.top,2024-12-17 05:58:34.203
14024127011,[DMR-CCB][Change Request-Customer Enabling] PrimeCode Patch for Memory Vendors to enable access to Traffic Injection Engine registers,hsingmin,complete,,dmrhub-a0,3-medium,"simics_no,NO_SOC_VAL,CCB_FEATURE_EXT",soc.PrimeCode 2.0#,2024-12-18 05:58:09.677
14024128300,IMH2 Power:  Meet Leakage Budget on CXL Partitions and Reduce ULVT Usage,kaushik2,complete,,dmrhubmax-a0,2-high,critical,soc.CXL_3.0_Host#,2024-12-18 08:21:17.767
14024128403,IMH2 Power:  Increase Bits per Sequential,aprabhak,complete,,dmrhubmax-a0,3-medium,,soc.top,2024-12-18 08:51:14.937
14024128422,IMH2 Power:   Apply CTMesh-CCD,tislam,complete,,dmrhubmax-a0,3-medium,,soc.top,2024-12-18 08:55:06.557
14024128424,IMH2 Power:  Issue where RCB Clk Cells are Increased and not Gated in Constructions,tislam,complete,,dmrhubmax-a0,3-medium,,soc.top,2024-12-18 08:57:11.320
14024128519,IMH2 Power:  IMH2 DSO Partition List,mvarma2,complete,,dmrhubmax-a0,2-high,critical,soc.top,2024-12-18 09:16:28.607
14024139025,DMRIMH2: CMLBUF hierarchy and CML clock logic connectivity,ttran2,complete,,dmrhubmax-a0,3-medium,IMHCLK,soc.top,2024-12-19 21:52:19.567
14024142315,IMH2 Power:  Caliber rule causing clock gating exclusions,aprabhak,complete,,dmrhubmax-a0,3-medium,,soc.top,2024-12-20 03:40:37.127
14024172006,[DMR-CCB] Need ocode change to assume single set of security rules for TPMI CSR_ feature,achundru,complete,,dmrhub-a0,1-showstopper,"CCB_BUG,FWonly,simics_no,NO_SOC_VAL",soc.ltm,2024-12-30 22:35:54.760
14024196884,IMH2 Power:  Self-gating flow,aprabhak,complete,,dmrhubmax-a0,3-medium,,soc.top,2025-01-08 00:30:15.667
14024201387,Rclk programming aka [DMR-CCB][MCP][Reset] MCA observed after cold reset when booting with Soft Straps Enabled on MCP ICI HSLE,rrshah1,complete,,dmrhub-a0,2-high,"CCB_BUG,simics_no,fw.s3m_commit,fw.s3m_complete",soc.S3M_3.0_FW#,2025-01-08 21:06:15.637
14024220069,IMH2 Power:  Meet Dynamic Power Budget on PCIe6 parmiopcie6ttcore Partition by Reducing PWC Clock Gating Exclusions,schen8,complete,,dmrhubmax-a0,2-high,critical,soc.CPG PCIe6 Controller 8p (DMR)#,2025-01-11 06:18:00.800
14024252969,[DMR-CCB] CBB Die requires a 25ms Minimum hold off time between xxRESETn=0 and CPUPWRGOOD=0,cchen14,complete,,dmrhub-a0,2-high,"simics_no,fw.s3m_commit,fw.s3m_complete,CCB_BUG,SOCVAL_IMH2_TI",soc.S3M_3.0_FW#,2025-01-17 05:50:54.987
14024253232,[DMR-CCB] Increase HAMVF UDB size to support target DDIO bandwidth,vmwong,complete,,dmrhubmax-a0,2-high,"CCB_BUG,simics_no,vt.ptp,POC_PTP",soc.SCF_4.0#,2025-01-17 06:34:06.967
14024288088,IMH2 Power:  parscfmvf partition to meet active and leakage power targets,bwalters,complete,,dmrhubmax-a0,2-high,critical,soc.top,2025-01-23 05:10:38.433
14024288161,IMH2 Power:   parscfhaasf partition to meet active and leakage power targets,bwalters,complete,,dmrhubmax-a0,2-high,critical,soc.top,2025-01-23 05:12:26.610
14024304459,[DMR-CCB] DMR MC Channel reset pin sharing mis-alignment between Platform_PKG and SOC IMH Arch Issue,cchen14,complete,,dmrhub-a0,2-high,"CCB_BUG,simics_no,dmrrs_rejected",soc.PrimeCode 2.0#,2025-01-24 09:26:50.807
14024336342,[DMR-CCB][DMR] UXI L0P mode support - scope reduction to asymmetric only mode,sshrimal,complete,,dmrhubmax-a0,1-showstopper,"simics_yes,vt.ptp,CCB_BUG,COE4PM,POC_UXI",soc.IP_FxB_Logphy_4.0_Host_8X16#,2025-01-29 01:56:35.777
14024341659,[DMR-CCB] Impacts for updated IMH2 FLP latencies,refaber,complete,,dmrhubmax-a0,2-high,"simics_yes,vt.ptp,CCB_BUG,POC_PTP,dmrrs_rejected",soc.SCF_4.0#,2025-01-29 20:06:07.117
14024379546,[DMR-CCB] Implement TDX attestation host interface - IMH2 PLA and LTM changes,refaber,complete,,dmrhubmax-a0,2-high,"fw.ltm_yes,CCB_FEATURE_EXT,PLA_impact,simics_yes,vt.security,PSS_US2,POC_SEC",soc.pla,2025-02-04 21:48:33.630
14024393590,[DMR-CCB][DMR-SP] IOMMU Write Non posted interrupt Pending Queue to increase from 8 to 16,vmwong,complete,,dmrhubmax-a0,2-high,"CCB_FEATURE_EXT,simics_yes,COE4PERF,vt.vtd,PSS_US4,POC_PTP_NOHARM",soc.IOMMU_Server_5.0#,2025-02-06 03:27:42.883
14024396489,[DMR-CCB] Restriction in populating CXL Type-1/Type-2 devices in MIO mixed mode,djoe,complete,,dmrhub-a0,3-medium,"CCB_BUG,simics_no,NO_SOC_VAL,POC_CXL",soc.top.spec,2025-02-06 11:52:35.947
14024411452,[DMR-CCB] DMR IMH2 changes for MC Channel DDR_RESET# pin sharing changes,ssmahade,complete,,dmrhubmax-a0,2-high,"CCB_BUG,simics_no,vt.memory,PSS_US3,POC_MEM",soc.DDR5PHY_4.0_1276e#,2025-02-08 06:53:40.980
14024429677,IMH2 Power:  Test Point Insertion registers are not clock gated -> need fix,mramasam,complete,,dmrhubmax-a0,3-medium,,soc.top,2025-02-12 00:39:58.190
14024439972,[CXL] Root Complex IDE Key Configuration Unit Software Programming Guide should include additional CXLcm link encryption byte ordering info,mraghuna,complete,,dmrhub-a0,2-high,,platform.bios,2025-02-13 02:34:48.970
14024448609,"[DMR-CCB] Move L0P control registers programming from PrimeCode to BIOS for PCIe, CXL and UXI",jmattapa,complete,,dmrhub-a0,3-medium,"dmr_ccb,CCB_BUG,simics_yes,POC_PCIE",platform.bios,2025-02-13 23:39:16.570
14024484525,[DMR-CCB][DMR-SP] IOMMU Align IOMMU to RAS expectations for error reporting,vmwong,complete,,dmrhubmax-a0,3-medium,"CCB_BUG,simics_no,vt.ras,PSS_US3,POC_VTD_NOHARM",soc.IOMMU_Server_5.0#,2025-02-20 00:52:39.497
14024495745,[DMR-CCB] CPM5p1w : ZSTD dictionary enhancement feature (Meta ask),rsiva,complete,,dmrhubmax-a0,2-high,"simics_yes,vt.acc,PSS_US4,CCB_FEATURE_EXT,POC_ACC_NOHARM",soc.CPM 5p1w#,2025-02-20 23:11:54.430
14024501947,[DMR-CCB] FBLP changes related to errata list from PCIe spec  rev 6.2 and 6.3,zunyangt,complete,,dmrhubmax-a0,2-high,"DMR-CCB,CCB_BUG,simics_yes,COE4MIO,vt.pcie,POC_PCIE_NOHARM",soc.IP_FxB_Logphy_4.0_Host_8X16#,2025-02-21 06:59:43.353
14024531976,[DMR-CCB] Ensure that DSA gets 63GB/s for Memfill ( and Memmove ) 4K in 2S/4S configurations with remote socket memory as memfill/memmove target with ATS ON VTD ON,akashjha,complete,,dmrhubmax-a0,3-medium,"dmrrs_rejected,CCB_BUG",soc.stack.acc,2025-02-26 23:10:09.580
14024659098,[DMR-CCB] ULA UIO Bypass for Latency Reduction,dghosh3,complete,,dmrhubmax-a0,2-high,"simics_no,vt.ptp,CCB_BUG,POC_PTP",soc.UXI_LinkAgent_UIO_1.0#,2025-03-21 04:05:08.480
14024832301,[DMR-CCB] Enable VMD support,shrimali,complete,,dmrhubmax-a0,2-high,"simics_yes,COE4MIO,vt.pcie,CCB_FEATURE_EXT,z02.trend_notcor,DMRAP_IFWI_Release_WIP,POC_PCIE",soc.HIOP_Agent_4.0_IP#,2025-04-08 06:29:53.290
14024849501,[DMR-CCB] IOMMU Translation Request(AT=01)  to Interrupt Space (0xfeex_xxxx),agupt11,complete,,dmrhubmax-a0,2-high,"simics_yes,COE4PERF,CCB_BUG,COE4MIO,vt.vtd,PSS_US4,POC_VTD",soc.IOMMU_Server_5.0#,2025-04-09 11:16:22.743
14024928994,[DMR-CCB] NEX PMR Requirement: IMH2 MC to support 2N timing for RDIMM,nlakkaku,complete,,dmrhubmax-a0,2-high,"CCB_FEATURE_EXT,simics_yes,POC_MEM,dmrrs_rejected",soc.DDR5C_Gen5_V1#,2025-04-22 21:18:28.290
14024932131,[DMR-CCB] Support for CORRECTABLE_AER to report non-fatal errors,refaber,complete,,dmrhubmax-a0,2-high,"simics_yes,COE4PERF,CCB_BUG,vt.pcie,PSS_US4,POC_PCIE",soc.IOMMU_Server_5.0#,2025-04-23 02:10:53.190
14024933170,[DMR-CCB] Avoid generating poison for MMIO register access violations to VTDBAR,refaber,complete,,dmrhubmax-a0,2-high,"simics_yes,COE4PERF,CCB_BUG,vt.vtd,PSS_US4,POC_VTD",soc.IOMMU_Server_5.0#,2025-04-23 04:07:19.713
14024934899,DMR IMH2: BAR cells implementation in IMH2,tislam,complete,,dmrhubmax-a0,3-medium,,soc.top,2025-04-23 10:00:42.167
14025039934,IMH2 Power: Run PPRTL on high/medium risk stack to verify the CGEs,jyotirmo,complete,,dmrhubmax-a0,3-medium,,soc.top,2025-05-08 09:48:38.117
14025055714,[DMRIMH2] PCR for IP to explore power saving opportunities,hmuljono,complete,,dmrhubmax-a0,3-medium,,soc.top,2025-05-10 07:18:32.230
14025097324,[DMR-CCB] PCIe RP IP to bypass OB request tracker for MemRd to improve BW for small requests,akumar5,complete,,dmrhubmax-a0,1-showstopper,"CCB_BUG,IMH2_FEATURE,COE4PERF,simics_no,vt.pcie,DMR_IMH2_TI_GATE,POC_PTP",soc.CPG PCIe6 Controller 8p (DMR)#,2025-05-19 23:48:35.193
14025234837,IMH2 Power:  FSDB Delivery Schedule for SD Execution Start,hmuljono,complete,,dmrhubmax-a0,3-medium,,soc.top,2025-05-29 06:26:28.283
14025304364,[DMR-CCB] In multi-pair P2P cases one pair completely excludes the second pair from the horizontal IO-ring,monamaga,complete,,dmrhubmax-a0,1-showstopper,"simics_no,COE4PERF,CCB_BUG,POC_PTP",soc.SCF_4.0#,2025-06-06 23:21:50.753
14025373109,[DMR-IMH2] Align SCF UBR D2D A2F data buffer with its UFI width growth,dghosh3,complete,,dmrhubmax-a0,2-high,POC_D2D,soc.SCF_4.0#,2025-06-16 08:51:11.347
14025389088,MIO CXL/UXI - latency changes,refaber,complete,,dmrhubmax-a0,3-medium,"z02.trend_notcor,POC_CXL",soc.stack.uio#,2025-06-18 02:27:16.963
